,query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
1052,1053,kjennings@example.net,7828083605,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-04-19,2025-04-30
1053,1054,donnadavis@example.org,3222142852,Data Export,Need monthly data dump in CSV.,Closed,2025-06-22,2025-07-02
1054,1055,allisonmichael@example.com,5044973729,Data Export,Export button missing from UI.,Closed,2025-04-01,2025-04-02
1055,1056,richardnathaniel@example.org,5828379194,Feature Request,Need in-app video tutorials.,Closed,2025-05-22,2025-05-23
1056,1057,rebeccachristian@example.com,818840996,Feature Request,Suggesting calendar integration.,Closed,2025-03-27,2025-04-01
1057,1058,amy22@example.net,45217777,Bug Report,Blank screen after form submission.,Closed,2025-02-03,2025-02-12
1058,1059,lblair@example.net,8264891077,Bug Report,Search bar resets randomly.,Closed,2025-04-24,2025-04-25
1059,1060,ianmitchell@example.net,9186154889,Login Issue,Login page taking too long to load.,Closed,2025-07-25,2025-07-27
1060,1061,jacob38@example.net,478314633,Payment Failure,Payment shows success but app locked.,Closed,2025-06-26,2025-07-04
1061,1062,johnswayne@example.com,5455735956,UI Feedback,Icons not intuitive.,Closed,2025-07-05,2025-07-07
1062,1063,andrewwilliams@example.org,151437316,Billing Problem,Billing cycle was reset unexpectedly.,Closed,2025-02-24,2025-03-01
1063,1064,hwright@example.com,8512519601,Account Suspension,Need reason for my suspension.,Closed,2025-03-11,2025-03-16
1064,1065,yjohnson@example.org,1212101525,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-02-19,2025-02-20
1065,1066,matthewfrank@example.net,2152971557,Account Suspension,Appeal submitted but no response yet.,Closed,2025-05-15,2025-06-01
1066,1067,chandlerwayne@example.net,4463696760,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-03-04,2025-03-06
1067,1068,william05@example.com,2911243414,UI Feedback,Filter section takes too much space.,Closed,2025-06-10,2025-06-19
1068,1069,ckelly@example.org,2208076472,UI Feedback,Alignment issues in forms.,Closed,2025-06-14,2025-06-17
1069,1070,karenneal@example.net,3200085179,Account Suspension,Received policy violation but unclear why.,Closed,2025-05-15,2025-05-21
1070,1071,rebeccamckenzie@example.net,5511834701,Billing Problem,Refund not credited after 7 days.,Closed,2025-02-07,2025-02-13
1071,1072,joy06@example.net,4579613963,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-04-22,2025-04-25
1072,1073,gsnyder@example.org,1918140691,UI Feedback,Error messages not clear enough.,Closed,2025-06-23,2025-06-24
1073,1074,danny18@example.org,1330308020,Bug Report,Blank screen after form submission.,Closed,2025-05-24,2025-05-25
1074,1075,jonesjennifer@example.org,9925417917,Login Issue,Session expires immediately after login.,Closed,2025-07-24,2025-07-30
1075,1076,hsmith@example.com,5840622098,Data Export,Exported Excel has broken formatting.,Closed,2025-06-11,2025-06-17
1076,1077,amberlopez@example.com,594505528,Data Export,Can’t schedule data export.,Closed,2025-07-21,2025-07-24
1077,1078,sjohnson@example.org,4817061651,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-02-06,2025-02-15
1078,1079,trujillomiranda@example.org,5396347818,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-03-05,2025-03-12
1079,1080,esmith@example.net,5132325889,UI Feedback,Filter section takes too much space.,Closed,2025-06-05,2025-06-19
1080,1081,william62@example.net,9408284228,UI Feedback,Icons not intuitive.,Closed,2025-04-04,2025-04-07
1081,1082,nicoleevans@example.com,128624273,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-04-26,2025-04-30
1082,1083,zjohnson@example.net,1918312575,UI Feedback,Sidebar hides important links.,Closed,2025-05-03,2025-05-06
1083,1084,lauren04@example.org,4237040185,Login Issue,Login working on browser but not app.,Closed,2025-03-02,2025-03-07
1084,1085,fbeck@example.net,3477280140,Data Export,Export feature is not generating files.,Closed,2025-06-28,2025-06-30
1085,1086,xpatrick@example.com,2361534205,Payment Failure,Payment shows success but app locked.,Closed,2025-07-16,2025-07-20
1086,1087,harrisonstacy@example.com,4930358130,Technical Support,Cannot upload files to cloud.,Closed,2025-02-16,2025-02-26
1087,1088,richdesiree@example.com,9243733572,UI Feedback,Filter section takes too much space.,Closed,2025-04-19,2025-04-27
1088,1089,karen92@example.com,9210703094,Data Export,Auto-export not working on Fridays.,Closed,2025-04-29,2025-05-09
1089,1090,stephen65@example.org,8226098120,Bug Report,Date selector not responsive.,Closed,2025-02-17,2025-02-20
1090,1091,ycarter@example.net,6588555923,Account Suspension,Received policy violation but unclear why.,Closed,2025-05-04,2025-05-05
1091,1092,john20@example.org,608323186,Login Issue,Cannot log in on mobile app.,Closed,2025-05-09,2025-05-13
1092,1093,debra74@example.net,5597045115,Account Suspension,Can I restore my data after suspension?,Closed,2025-03-07,2025-03-12
1093,1094,normananderson@example.net,8247585887,Data Export,Filters not applying in exported data.,Closed,2025-06-08,2025-06-21
1094,1095,williamsonsarah@example.org,2575550497,Account Suspension,Appeal submitted but no response yet.,Closed,2025-02-07,2025-02-09
1095,1096,isaac39@example.com,1932659979,Bug Report,Form validation not working properly.,Closed,2025-06-12,2025-06-18
1096,1097,fjimenez@example.com,2440897757,UI Feedback,Alignment issues in forms.,Closed,2025-07-09,2025-07-19
1097,1098,fmoore@example.net,7444597189,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-03-22,2025-03-23
1098,1099,melissa64@example.org,4251584315,Technical Support,Cannot upload files to cloud.,Closed,2025-02-11,2025-02-15
1099,1100,youngjames@example.com,4990957626,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-02-20,2025-02-24
1100,1101,pwood@example.net,8742444004,Billing Problem,Invoice PDF is missing this month.,Closed,2025-07-05,2025-07-09
1101,1102,imitchell@example.net,82848779,Login Issue,Account locked after failed attempts.,Closed,2025-03-27,2025-03-28
1102,1103,theresa50@example.com,1560023711,Technical Support,Can’t sync data across devices.,Closed,2025-06-03,2025-06-08
1103,1104,tina71@example.net,2665213300,Account Suspension,Need help lifting restrictions.,Closed,2025-06-18,2025-06-28
1104,1105,kayla63@example.org,2187821913,Technical Support,Can’t sync data across devices.,Closed,2025-05-07,2025-05-08
1105,1106,nicholassawyer@example.net,7276678901,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-07-10,2025-07-17
1106,1107,chrisprice@example.com,5618160014,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-05-30,2025-06-08
1107,1108,wmoore@example.com,2219807998,Payment Failure,EMI option not available anymore.,Closed,2025-05-05,2025-05-15
1108,1109,hojohn@example.org,3440735049,Account Suspension,My account was suspended without notice.,Closed,2025-02-06,2025-02-07
1109,1110,bradley29@example.net,2568582556,UI Feedback,Tooltips not displaying on hover.,Closed,2025-06-21,2025-06-23
1110,1111,debraguerrero@example.net,8636049062,Account Suspension,My account was suspended without notice.,Opened,2025-04-05,
1111,1112,qjohnston@example.net,1673414728,Payment Failure,Charged twice for one payment.,Closed,2025-07-16,2025-07-26
1112,1113,zriddle@example.com,1536890958,Technical Support,Feature working on web but not mobile.,Closed,2025-03-10,2025-03-20
1113,1114,thomas34@example.org,3293323805,Payment Failure,UPI transaction timed out.,Closed,2025-02-08,2025-02-15
1114,1115,rachelrich@example.org,8049643967,Account Suspension,Account banned during payment process.,Closed,2025-02-17,2025-03-07
1115,1116,daymark@example.org,1038139409,UI Feedback,Filter section takes too much space.,Closed,2025-06-11,2025-06-14
1116,1117,kaitlynjohnson@example.com,4127760806,Technical Support,Freezing during screen load.,Closed,2025-06-09,2025-06-15
1117,1118,dawn11@example.net,1713560655,Data Export,Export button missing from UI.,Closed,2025-06-19,2025-06-20
1118,1119,tyler57@example.net,2423750608,UI Feedback,Table headers not sticky.,Closed,2025-02-14,2025-02-23
1119,1120,darlene80@example.org,8592294432,Feature Request,Multi-user role system would help.,Closed,2025-05-20,2025-05-26
1120,1121,hshelton@example.net,6055174199,Payment Failure,Payment shows success but app locked.,Closed,2025-02-13,2025-02-18
1121,1122,sbarajas@example.org,1531330461,Billing Problem,Invoice PDF is missing this month.,Closed,2025-04-29,2025-05-01
1122,1123,jacksonshirley@example.org,3717259427,Technical Support,Settings not saving properly.,Closed,2025-04-24,2025-04-28
1123,1124,villanuevanicole@example.com,2121544486,Account Suspension,Need reason for my suspension.,Closed,2025-06-09,2025-06-18
1124,1125,wilkersoncarol@example.com,8829543137,Subscription Cancellation,App locked after cancellation.,Closed,2025-07-01,2025-07-02
1125,1126,zyoung@example.net,7354468290,Feature Request,Save filter views for reuse.,Closed,2025-07-11,2025-07-14
1126,1127,lpena@example.com,5733397599,Login Issue,Two-factor authentication is not sending code.,Closed,2025-03-10,2025-03-16
1127,1128,fsimpson@example.net,2945062670,Technical Support,Feature working on web but not mobile.,Closed,2025-04-22,2025-04-29
1128,1129,robert01@example.org,1063846972,Feature Request,Can we have auto-save for drafts?,Closed,2025-04-16,2025-04-28
1129,1130,dherrera@example.com,514323456,Subscription Cancellation,Want refund for unused days.,Closed,2025-05-06,2025-05-20
1130,1131,zachary71@example.com,6866625561,UI Feedback,Sidebar hides important links.,Closed,2025-03-16,2025-03-23
1131,1132,zwall@example.org,5686033934,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-07-09,2025-07-14
1132,1133,wayne65@example.org,5444539863,Account Suspension,Unjustified account suspension request.,Closed,2025-06-11,2025-06-24
1133,1134,allenshaw@example.net,9561217103,UI Feedback,Filter section takes too much space.,Closed,2025-02-05,2025-02-06
1134,1135,ramseyangela@example.org,5840057346,Billing Problem,Duplicate transaction found.,Closed,2025-02-15,2025-02-20
1135,1136,lisa85@example.com,9430678073,Technical Support,Feature working on web but not mobile.,Closed,2025-04-15,2025-04-18
1136,1137,phillipmartin@example.net,9356047568,Feature Request,Request feature to duplicate projects.,Closed,2025-05-08,2025-05-20
1137,1138,traci10@example.com,1904650868,Account Suspension,Suspension mail was too vague.,Closed,2025-06-07,2025-06-16
1138,1139,laurasmith@example.net,8693569435,UI Feedback,Table headers not sticky.,Closed,2025-04-21,2025-04-23
1139,1140,garzadaniel@example.com,6843776809,Billing Problem,Billed for a cancelled plan.,Closed,2025-03-29,2025-03-30
1140,1141,martinezsarah@example.net,6441983181,Feature Request,Save filter views for reuse.,Closed,2025-03-08,2025-03-17
1141,1142,rodriguezdaniel@example.net,3143634241,Login Issue,Redirect loop after logging in.,Closed,2025-02-25,2025-03-06
1142,1143,lgarcia@example.org,2900974754,Data Export,Can’t schedule data export.,Closed,2025-03-28,2025-04-01
1143,1144,lopezveronica@example.org,2725528005,Billing Problem,Incorrect tax calculations.,Closed,2025-04-05,2025-04-13
1144,1145,ablair@example.org,274221583,Feature Request,Include a mobile-first UI option.,Closed,2025-06-23,2025-06-28
1145,1146,fevans@example.net,8840106705,Bug Report,Filter not retaining after refresh.,Closed,2025-06-17,2025-07-03
1146,1147,ohernandez@example.net,8371905644,Feature Request,Add folder structure to organize data.,Closed,2025-05-24,2025-05-26
1147,1148,qlopez@example.com,3473840526,Login Issue,Captcha keeps looping during login.,Closed,2025-03-15,2025-03-20
1148,1149,kellyscott@example.org,3730472692,Billing Problem,Not receiving monthly bills via email.,Closed,2025-06-20,2025-06-29
1149,1150,ashea@example.org,2014914827,Bug Report,Dropdown not loading values.,Closed,2025-06-22,2025-06-30
1150,1151,xburke@example.org,7492159757,Data Export,Export button missing from UI.,Closed,2025-07-20,2025-07-21
1151,1152,laurie90@example.com,3137477173,Technical Support,Slow performance during peak hours.,Closed,2025-03-14,2025-03-18
1152,1153,youngjohn@example.org,4063021519,UI Feedback,Icons not intuitive.,Closed,2025-04-30,2025-05-02
1153,1154,john48@example.org,5693626085,Billing Problem,Late fee charged wrongly.,Closed,2025-06-18,2025-06-22
1154,1155,elizabeth44@example.net,6861484291,Feature Request,Need in-app video tutorials.,Closed,2025-06-17,2025-06-21
1155,1156,gabrielle56@example.com,949296089,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-02-21,2025-03-08
1156,1157,sean29@example.net,6549133719,Account Suspension,How do I appeal a suspension?,Closed,2025-04-16,2025-04-17
1157,1158,nashjasmine@example.org,3955746699,Bug Report,Date selector not responsive.,Closed,2025-06-05,2025-06-11
1158,1159,lhill@example.com,5836936145,Data Export,Filters not applying in exported data.,Closed,2025-05-14,2025-05-26
1159,1160,robertblackwell@example.org,9268076935,Subscription Cancellation,Still charged after cancellation.,Closed,2025-07-19,2025-07-26
1160,1161,millerdouglas@example.net,5273664023,Bug Report,Filter not retaining after refresh.,Closed,2025-06-22,2025-07-04
1161,1162,omcfarland@example.com,943084040,Login Issue,Account seems to be disabled.,Closed,2025-03-18,2025-03-19
1162,1163,comptonvincent@example.com,7091234295,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-06-12,2025-06-14
1163,1164,brandon06@example.net,6372291709,Payment Failure,Payment success mail delayed.,Closed,2025-05-15,2025-05-31
1164,1165,joneslarry@example.org,5068805645,Account Suspension,Need help lifting restrictions.,Closed,2025-05-08,2025-05-13
1165,1166,casey87@example.net,7732176069,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-05-24,2025-06-06
1166,1167,andregibson@example.net,1561013232,Billing Problem,Late fee charged wrongly.,Closed,2025-05-11,2025-05-21
1167,1168,megandavis@example.com,3837299604,Data Export,Can’t schedule data export.,Closed,2025-02-21,2025-02-28
1168,1169,elizabethgreene@example.com,6534262617,Technical Support,Settings not saving properly.,Closed,2025-07-27,2025-08-12
1169,1170,sfernandez@example.org,9298217594,Technical Support,Notifications are not working.,Closed,2025-03-17,2025-03-23
1170,1171,sarah57@example.com,6929540593,UI Feedback,Font inconsistent across pages.,Closed,2025-07-25,2025-08-05
1171,1172,sdavis@example.net,9064121846,Login Issue,Two-factor authentication is not sending code.,Closed,2025-05-15,2025-05-23
1172,1173,jose01@example.com,3605403362,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-04-10,2025-04-16
1173,1174,jesushurley@example.com,5505467015,Login Issue,Account seems to be disabled.,Closed,2025-04-27,2025-04-29
